User_ID,Product_Category,Gender_F,Gender_M,Age,Occupation,City_Category_A,City_Category_B,City_Category_C,Stay_In_Current_City_Years,Marital_Status,Purchase
1000262,11,True,False,2,1,False,False,True,1,0,6210
1000263,1,True,False,2,7,False,False,True,1,0,299589
1000263,2,True,False,2,7,False,False,True,1,0,29502
1000263,3,True,False,2,7,False,False,True,1,0,21316
1000263,4,True,False,2,7,False,False,True,1,0,2741
1000263,5,True,False,2,7,False,False,True,1,0,98823
1000263,6,True,False,2,7,False,False,True,1,0,19929
1000263,8,True,False,2,7,False,False,True,1,0,27706
1000263,11,True,False,2,7,False,False,True,1,0,7440
1000263,19,True,False,2,7,False,False,True,1,0,60
1000264,1,False,True,3,0,False,True,False,1,1,965437
1000264,2,False,True,3,0,False,True,False,1,1,168438
1000264,3,False,True,3,0,False,True,False,1,1,94901
1000264,4,False,True,3,0,False,True,False,1,1,20348
1000264,5,False,True,3,0,False,True,False,1,1,364306
1000264,6,False,True,3,0,False,True,False,1,1,41687
1000264,8,False,True,3,0,False,True,False,1,1,257681
1000264,9,False,True,3,0,False,True,False,1,1,18519
1000264,10,False,True,3,0,False,True,False,1,1,47320
1000264,11,False,True,3,0,False,True,False,1,1,8016
1000264,12,False,True,3,0,False,True,False,1,1,5307
1000264,13,False,True,3,0,False,True,False,1,1,1352
1000264,15,False,True,3,0,False,True,False,1,1,51723
1000264,16,False,True,3,0,False,True,False,1,1,58687
1000264,17,False,True,3,0,False,True,False,1,1,8007
1000264,18,False,True,3,0,False,True,False,1,1,3173
1000264,20,False,True,3,0,False,True,False,1,1,490
1000265,1,True,False,3,7,True,False,False,4,1,82587
1000265,2,True,False,3,7,True,False,False,4,1,9775
1000265,3,True,False,3,7,True,False,False,4,1,90012
1000265,5,True,False,3,7,True,False,False,4,1,101884
1000265,6,True,False,3,7,True,False,False,4,1,16614
1000265,8,True,False,3,7,True,False,False,4,1,97065
1000265,12,True,False,3,7,True,False,False,4,1,16753
1000265,20,True,False,3,7,True,False,False,4,1,252
1000266,1,False,True,3,11,False,False,True,3,0,111749
1000266,3,False,True,3,11,False,False,True,3,0,13605
1000266,4,False,True,3,11,False,False,True,3,0,6975
1000266,5,False,True,3,11,False,False,True,3,0,61540
1000266,6,False,True,3,11,False,False,True,3,0,20086
1000266,8,False,True,3,11,False,False,True,3,0,75441
1000266,12,False,True,3,11,False,False,True,3,0,3512
1000266,13,False,True,3,11,False,False,True,3,0,765
1000266,16,False,True,3,11,False,False,True,3,0,16527
1000266,19,False,True,3,11,False,False,True,3,0,13
1000267,1,False,True,4,12,False,False,True,1,1,120029
1000267,2,False,True,4,12,False,False,True,1,1,13031
1000267,3,False,True,4,12,False,False,True,1,1,29759
1000267,4,False,True,4,12,False,False,True,1,1,2182
1000267,5,False,True,4,12,False,False,True,1,1,163678
1000267,6,False,True,4,12,False,False,True,1,1,24614
1000267,8,False,True,4,12,False,False,True,1,1,194304
1000267,11,False,True,4,12,False,False,True,1,1,4676
1000267,15,False,True,4,12,False,False,True,1,1,9007
1000267,16,False,True,4,12,False,False,True,1,1,28760
1000267,20,False,True,4,12,False,False,True,1,1,122
1000268,1,True,False,1,12,False,False,True,1,0,507954
1000268,2,True,False,1,12,False,False,True,1,0,49110
1000268,3,True,False,1,12,False,False,True,1,0,40839
1000268,4,True,False,1,12,False,False,True,1,0,4970
1000268,5,True,False,1,12,False,False,True,1,0,340845
1000268,8,True,False,1,12,False,False,True,1,0,233250
1000268,11,True,False,1,12,False,False,True,1,0,1565
1000268,14,True,False,1,12,False,False,True,1,0,11280
1000268,16,True,False,1,12,False,False,True,1,0,58521
1000269,1,False,True,2,2,True,False,False,1,1,15183
1000269,4,False,True,2,2,True,False,False,1,1,7041
1000269,5,False,True,2,2,True,False,False,1,1,29805
1000269,6,False,True,2,2,True,False,False,1,1,20533
1000269,8,False,True,2,2,True,False,False,1,1,45457
1000269,11,False,True,2,2,True,False,False,1,1,1659
1000270,1,False,True,5,14,False,True,False,2,1,395295
1000270,2,False,True,5,14,False,True,False,2,1,54893
1000270,3,False,True,5,14,False,True,False,2,1,10910
1000270,5,False,True,5,14,False,True,False,2,1,73568
1000270,6,False,True,5,14,False,True,False,2,1,89744
1000270,8,False,True,5,14,False,True,False,2,1,162282
1000270,10,False,True,5,14,False,True,False,2,1,42084
1000270,11,False,True,5,14,False,True,False,2,1,4670
1000270,12,False,True,5,14,False,True,False,2,1,1739
1000270,13,False,True,5,14,False,True,False,2,1,747
1000270,16,False,True,5,14,False,True,False,2,1,86307
1000271,1,False,True,1,4,False,False,True,1,0,796521
1000271,2,False,True,1,4,False,False,True,1,0,253471
1000271,3,False,True,1,4,False,False,True,1,0,275812
1000271,4,False,True,1,4,False,False,True,1,0,21128
1000271,5,False,True,1,4,False,False,True,1,0,425021
1000271,6,False,True,1,4,False,False,True,1,0,33131
1000271,8,False,True,1,4,False,False,True,1,0,122276
1000271,10,False,True,1,4,False,False,True,1,0,23160
1000271,11,False,True,1,4,False,False,True,1,0,3062
1000271,12,False,True,1,4,False,False,True,1,0,1719
1000271,16,False,True,1,4,False,False,True,1,0,20658
1000272,1,False,True,1,0,True,False,False,1,0,1354810
1000272,2,False,True,1,0,True,False,False,1,0,215584
1000272,3,False,True,1,0,True,False,False,1,0,67254
1000272,4,False,True,1,0,True,False,False,1,0,11129
1000272,5,False,True,1,0,True,False,False,1,0,495365
1000272,6,False,True,1,0,True,False,False,1,0,278354
1000272,8,False,True,1,0,True,False,False,1,0,298711
1000272,10,False,True,1,0,True,False,False,1,0,9887
1000272,11,False,True,1,0,True,False,False,1,0,27732
1000272,13,False,True,1,0,True,False,False,1,0,1676
1000272,15,False,True,1,0,True,False,False,1,0,4391
1000272,16,False,True,1,0,True,False,False,1,0,83349
1000272,18,False,True,1,0,True,False,False,1,0,3809
1000272,20,False,True,1,0,True,False,False,1,0,130
1000273,1,False,True,1,4,False,True,False,2,1,649612
1000273,2,False,True,1,4,False,True,False,2,1,49988
1000273,3,False,True,1,4,False,True,False,2,1,78610
1000273,4,False,True,1,4,False,True,False,2,1,6364
1000273,5,False,True,1,4,False,True,False,2,1,205465
1000273,6,False,True,1,4,False,True,False,2,1,69632
1000273,8,False,True,1,4,False,True,False,2,1,124950
1000273,11,False,True,1,4,False,True,False,2,1,18000
1000273,12,False,True,1,4,False,True,False,2,1,402
1000273,15,False,True,1,4,False,True,False,2,1,17156
1000273,16,False,True,1,4,False,True,False,2,1,16905
1000273,18,False,True,1,4,False,True,False,2,1,3057
1000273,20,False,True,1,4,False,True,False,2,1,245
1000274,1,False,True,1,4,True,False,False,4,0,270657
1000274,2,False,True,1,4,True,False,False,4,0,16128
1000274,5,False,True,1,4,True,False,False,4,0,114366
1000274,6,False,True,1,4,True,False,False,4,0,93309
1000274,8,False,True,1,4,True,False,False,4,0,249542
1000274,10,False,True,1,4,True,False,False,4,0,23433
1000274,11,False,True,1,4,True,False,False,4,0,24220
1000274,16,False,True,1,4,True,False,False,4,0,74485
1000274,19,False,True,1,4,True,False,False,4,0,48
1000275,1,False,True,2,0,False,False,True,3,1,143641
1000275,2,False,True,2,0,False,False,True,3,1,32411
1000275,3,False,True,2,0,False,False,True,3,1,13380
1000275,4,False,True,2,0,False,False,True,3,1,3476
1000275,5,False,True,2,0,False,False,True,3,1,113952
1000275,6,False,True,2,0,False,False,True,3,1,24698
1000275,8,False,True,2,0,False,False,True,3,1,138081
1000275,10,False,True,2,0,False,False,True,3,1,23355
1000275,11,False,True,2,0,False,False,True,3,1,15075
1000275,16,False,True,2,0,False,False,True,3,1,36545
1000275,20,False,True,2,0,False,False,True,3,1,241
1000276,1,False,True,4,16,False,False,True,4,0,46657
1000276,2,False,True,4,16,False,False,True,4,0,6480
1000276,3,False,True,4,16,False,False,True,4,0,7968
1000276,5,False,True,4,16,False,False,True,4,0,34810
1000276,6,False,True,4,16,False,False,True,4,0,20267
1000276,8,False,True,4,16,False,False,True,4,0,30211
1000276,11,False,True,4,16,False,False,True,4,0,9091
1000276,16,False,True,4,16,False,False,True,4,0,16413
1000277,1,True,False,3,1,False,False,True,2,0,86537
1000277,2,True,False,3,1,False,False,True,2,0,10090
1000277,5,True,False,3,1,False,False,True,2,0,14117
1000277,6,True,False,3,1,False,False,True,2,0,16579
1000277,8,True,False,3,1,False,False,True,2,0,27799
1000277,16,True,False,3,1,False,False,True,2,0,20674
1000277,20,True,False,3,1,False,False,True,2,0,237
1000278,1,False,True,4,18,False,False,True,4,1,251926
1000278,5,False,True,4,18,False,False,True,4,1,105745
1000278,6,False,True,4,18,False,False,True,4,1,16424
1000278,8,False,True,4,18,False,False,True,4,1,14002
1000278,11,False,True,4,18,False,False,True,4,1,471826
1000278,19,False,True,4,18,False,False,True,4,1,60
1000279,1,False,True,2,14,False,False,True,3,0,153033
1000279,5,False,True,2,14,False,False,True,3,0,17481
1000279,8,False,True,2,14,False,False,True,3,0,40197
1000279,10,False,True,2,14,False,False,True,3,0,10057
1000279,17,False,True,2,14,False,False,True,3,0,12789
1000279,20,False,True,2,14,False,False,True,3,0,488
1000280,1,False,True,5,7,False,False,True,0,1,30809
1000280,4,False,True,5,7,False,False,True,0,1,773
1000280,5,False,True,5,7,False,False,True,0,1,158309
1000281,1,True,False,3,0,True,False,False,2,0,124493
1000281,2,True,False,3,0,True,False,False,2,0,12835
1000281,3,True,False,3,0,True,False,False,2,0,33357
1000281,4,True,False,3,0,True,False,False,2,0,3516
1000281,5,True,False,3,0,True,False,False,2,0,102829
1000281,6,True,False,3,0,True,False,False,2,0,53441
1000281,7,True,False,3,0,True,False,False,2,0,33477
1000281,8,True,False,3,0,True,False,False,2,0,213214
1000281,11,True,False,3,0,True,False,False,2,0,14993
1000281,16,True,False,3,0,True,False,False,2,0,4056
1000282,1,False,True,2,17,False,False,True,4,1,94359
1000282,5,False,True,2,17,False,False,True,4,1,7110
1000282,6,False,True,2,17,False,False,True,4,1,20540
1000282,8,False,True,2,17,False,False,True,4,1,7936
1000282,13,False,True,2,17,False,False,True,4,1,1341
1000282,16,False,True,2,17,False,False,True,4,1,33334
1000282,20,False,True,2,17,False,False,True,4,1,475
1000283,1,False,True,2,0,False,True,False,1,0,170222
1000283,5,False,True,2,0,False,True,False,1,0,17356
1000283,8,False,True,2,0,False,True,False,1,0,49432
1000283,11,False,True,2,0,False,True,False,1,0,7490
1000283,20,False,True,2,0,False,True,False,1,0,362
1000284,1,False,True,2,12,False,True,False,3,1,1088460
1000284,2,False,True,2,12,False,True,False,3,1,210529
1000284,3,False,True,2,12,False,True,False,3,1,184462
1000284,4,False,True,2,12,False,True,False,3,1,27414
1000284,5,False,True,2,12,False,True,False,3,1,341138
1000284,6,False,True,2,12,False,True,False,3,1,57302
1000284,8,False,True,2,12,False,True,False,3,1,183014
1000284,11,False,True,2,12,False,True,False,3,1,70478
1000284,12,False,True,2,12,False,True,False,3,1,1076
1000284,13,False,True,2,12,False,True,False,3,1,2122
1000284,15,False,True,2,12,False,True,False,3,1,30633
1000284,16,False,True,2,12,False,True,False,3,1,49980
1000284,18,False,True,2,12,False,True,False,3,1,6908
1000285,1,True,False,3,0,True,False,False,1,0,34888
1000285,4,True,False,3,0,True,False,False,1,0,2136
1000285,5,True,False,3,0,True,False,False,1,0,117402
1000285,6,True,False,3,0,True,False,False,1,0,146493
1000285,7,True,False,3,0,True,False,False,1,0,198849
1000285,8,True,False,3,0,True,False,False,1,0,180319
1000285,10,True,False,3,0,True,False,False,1,0,19017
1000285,13,True,False,3,0,True,False,False,1,0,2665
1000285,15,True,False,3,0,True,False,False,1,0,12505
1000285,16,True,False,3,0,True,False,False,1,0,57642
1000285,19,True,False,3,0,True,False,False,1,0,60
1000286,1,False,True,2,1,False,False,True,3,0,70287
1000286,3,False,True,2,1,False,False,True,3,0,13279
1000286,4,False,True,2,1,False,False,True,3,0,2809
1000286,5,False,True,2,1,False,False,True,3,0,31746
1000286,6,False,True,2,1,False,False,True,3,0,69518
1000286,8,False,True,2,1,False,False,True,3,0,57934
1000286,13,False,True,2,1,False,False,True,3,0,565
1000287,1,False,True,5,13,False,True,False,1,1,121233
1000287,2,False,True,5,13,False,True,False,1,1,9523
1000287,4,False,True,5,13,False,True,False,1,1,2150
1000287,5,False,True,5,13,False,True,False,1,1,91936
1000287,6,False,True,5,13,False,True,False,1,1,49405
1000287,8,False,True,5,13,False,True,False,1,1,240371
1000287,10,False,True,5,13,False,True,False,1,1,23578
1000287,16,False,True,5,13,False,True,False,1,1,16421
1000287,17,False,True,5,13,False,True,False,1,1,15989
1000287,20,False,True,5,13,False,True,False,1,1,492
1000289,1,True,False,2,0,False,False,True,1,0,308685
1000289,2,True,False,2,0,False,False,True,1,0,6945
1000289,3,True,False,2,0,False,False,True,1,0,13230
1000289,5,True,False,2,0,False,False,True,1,0,21115
1000289,6,True,False,2,0,False,False,True,1,0,49049
1000289,8,True,False,2,0,False,False,True,1,0,18033
1000289,11,True,False,2,0,False,False,True,1,0,6087
1000289,13,True,False,2,0,False,False,True,1,0,925
1000289,16,True,False,2,0,False,False,True,1,0,33588
1000290,1,True,False,2,20,False,False,True,4,0,31460
1000290,5,True,False,2,20,False,False,True,4,0,28088
1000290,6,True,False,2,20,False,False,True,4,0,52864
1000290,8,True,False,2,20,False,False,True,4,0,48133
1000290,20,True,False,2,20,False,False,True,4,0,495
1000291,1,False,True,3,12,False,True,False,2,0,81546
1000291,2,False,True,3,12,False,True,False,2,0,45891
1000291,3,False,True,3,12,False,True,False,2,0,13651
1000291,4,False,True,3,12,False,True,False,2,0,9837
1000291,5,False,True,3,12,False,True,False,2,0,54542
1000291,6,False,True,3,12,False,True,False,2,0,16356
1000291,8,False,True,3,12,False,True,False,2,0,240482
1000291,12,False,True,3,12,False,True,False,2,0,5952
1000292,1,False,True,3,7,False,False,True,0,1,128762
1000292,2,False,True,3,7,False,False,True,0,1,13221
1000292,5,False,True,3,7,False,False,True,0,1,33296
1000292,6,False,True,3,7,False,False,True,0,1,16627
1000292,8,False,True,3,7,False,False,True,0,1,49794
1000292,15,False,True,3,7,False,False,True,0,1,16637
1000292,20,False,True,3,7,False,False,True,0,1,356
1000293,1,False,True,6,1,False,False,True,1,1,96854
1000293,2,False,True,6,1,False,False,True,1,1,23031
1000293,3,False,True,6,1,False,False,True,1,1,27724
1000293,4,False,True,6,1,False,False,True,1,1,3506
1000293,5,False,True,6,1,False,False,True,1,1,301604
1000293,6,False,True,6,1,False,False,True,1,1,81568
1000293,7,False,True,6,1,False,False,True,1,1,70366
1000293,8,False,True,6,1,False,False,True,1,1,550551
1000293,10,False,True,6,1,False,False,True,1,1,18444
1000293,11,False,True,6,1,False,False,True,1,1,29709
1000293,15,False,True,6,1,False,False,True,1,1,4801
1000293,16,False,True,6,1,False,False,True,1,1,38210
1000293,20,False,True,6,1,False,False,True,1,1,610
1000294,1,True,False,4,9,False,False,True,3,1,11742
1000294,5,True,False,4,9,False,False,True,3,1,79249
1000294,7,True,False,4,9,False,False,True,3,1,28460
1000294,8,True,False,4,9,False,False,True,3,1,7978
1000294,19,True,False,4,9,False,False,True,3,1,14
1000295,1,False,True,1,0,False,False,True,4,0,692966
1000295,2,False,True,1,0,False,False,True,4,0,44622
1000295,4,False,True,1,0,False,False,True,4,0,1472
1000295,5,False,True,1,0,False,False,True,4,0,121832
1000295,6,False,True,1,0,False,False,True,4,0,56642
1000295,8,False,True,1,0,False,False,True,4,0,148704
1000295,10,False,True,1,0,False,False,True,4,0,33426
1000295,11,False,True,1,0,False,False,True,4,0,23199
1000295,15,False,True,1,0,False,False,True,4,0,26303
1000295,16,False,True,1,0,False,False,True,4,0,51129
1000295,19,False,True,1,0,False,False,True,4,0,38
1000296,1,False,True,5,5,False,False,True,4,1,154116
1000296,2,False,True,5,5,False,False,True,4,1,10102
1000296,3,False,True,5,5,False,False,True,4,1,43220
1000296,4,False,True,5,5,False,False,True,4,1,3502
1000296,5,False,True,5,5,False,False,True,4,1,96721
1000296,8,False,True,5,5,False,False,True,4,1,22228
1000296,11,False,True,5,5,False,False,True,4,1,104617
1000296,15,False,True,5,5,False,False,True,4,1,43481
1000296,16,False,True,5,5,False,False,True,4,1,24995
1000296,20,False,True,5,5,False,False,True,4,1,251
1000297,1,False,True,1,2,False,False,True,3,1,335470
1000297,2,False,True,1,2,False,False,True,3,1,12827
1000297,5,False,True,1,2,False,False,True,3,1,111616
1000297,6,False,True,1,2,False,False,True,3,1,53813
1000297,8,False,True,1,2,False,False,True,3,1,45228
1000297,10,False,True,1,2,False,False,True,3,1,19286
1000297,20,False,True,1,2,False,False,True,3,1,472
1000298,1,True,False,1,4,False,False,True,2,0,46818
1000298,2,True,False,1,4,False,False,True,2,0,9972
1000298,3,True,False,1,4,False,False,True,2,0,13211
1000298,5,True,False,1,4,False,False,True,2,0,27744
1000298,8,True,False,1,4,False,False,True,2,0,32044
1000298,11,True,False,1,4,False,False,True,2,0,7435
1000298,19,True,False,1,4,False,False,True,2,0,48
1000299,1,False,True,2,12,False,False,True,4,0,189594
1000299,2,False,True,2,12,False,False,True,4,0,16296
1000299,3,False,True,2,12,False,False,True,4,0,5760
1000299,4,False,True,2,12,False,False,True,4,0,4816
1000299,5,False,True,2,12,False,False,True,4,0,132208
1000299,6,False,True,2,12,False,False,True,4,0,53143
1000299,7,False,True,2,12,False,False,True,4,0,123882
1000299,8,False,True,2,12,False,False,True,4,0,165805
1000299,10,False,True,2,12,False,False,True,4,0,23402
1000299,18,False,True,2,12,False,False,True,4,0,3019
1000300,1,False,True,2,7,False,True,False,4,1,871782
1000300,2,False,True,2,7,False,True,False,4,1,71255
1000300,3,False,True,2,7,False,True,False,4,1,59033
1000300,4,False,True,2,7,False,True,False,4,1,13207
1000300,5,False,True,2,7,False,True,False,4,1,263349
1000300,6,False,True,2,7,False,True,False,4,1,117419
1000300,8,False,True,2,7,False,True,False,4,1,272038
1000300,10,False,True,2,7,False,True,False,4,1,70297
1000300,13,False,True,2,7,False,True,False,4,1,1895
1000300,15,False,True,2,7,False,True,False,4,1,4572
1000300,16,False,True,2,7,False,True,False,4,1,41192
1000300,18,False,True,2,7,False,True,False,4,1,3813
1000301,1,False,True,1,4,False,True,False,4,0,675810
1000301,2,False,True,1,4,False,True,False,4,0,91129
1000301,3,False,True,1,4,False,True,False,4,0,162452
1000301,4,False,True,1,4,False,True,False,4,0,14661
1000301,5,False,True,1,4,False,True,False,4,0,490600
1000301,6,False,True,1,4,False,True,False,4,0,158328
1000301,7,False,True,1,4,False,True,False,4,0,20606
1000301,8,False,True,1,4,False,True,False,4,0,278401
1000301,11,False,True,1,4,False,True,False,4,0,18107
1000301,12,False,True,1,4,False,True,False,4,0,1722
1000301,16,False,True,1,4,False,True,False,4,0,57722
1000301,20,False,True,1,4,False,True,False,4,0,236
1000302,1,False,True,1,4,False,True,False,4,0,1368312
1000302,2,False,True,1,4,False,True,False,4,0,139231
1000302,3,False,True,1,4,False,True,False,4,0,100446
1000302,4,False,True,1,4,False,True,False,4,0,35515
1000302,5,False,True,1,4,False,True,False,4,0,894008
1000302,6,False,True,1,4,False,True,False,4,0,175966
1000302,7,False,True,1,4,False,True,False,4,0,25416
1000302,8,False,True,1,4,False,True,False,4,0,328093
1000302,11,False,True,1,4,False,True,False,4,0,87779
1000302,12,False,True,1,4,False,True,False,4,0,2128
1000302,13,False,True,1,4,False,True,False,4,0,3043
1000302,14,False,True,1,4,False,True,False,4,0,14806
1000302,15,False,True,1,4,False,True,False,4,0,8788
1000302,16,False,True,1,4,False,True,False,4,0,37769
1000302,18,False,True,1,4,False,True,False,4,0,4655
1000303,1,False,True,2,7,False,False,True,1,1,241228
1000303,3,False,True,2,7,False,False,True,1,1,27171
1000303,4,False,True,2,7,False,False,True,1,1,2843
1000303,5,False,True,2,7,False,False,True,1,1,353819
1000303,6,False,True,2,7,False,False,True,1,1,102625
1000303,7,False,True,2,7,False,False,True,1,1,57892
1000303,8,False,True,2,7,False,False,True,1,1,305150
1000303,19,False,True,2,7,False,False,True,1,1,14
1000304,2,False,True,2,0,False,True,False,1,0,13085
1000304,6,False,True,2,0,False,True,False,1,0,53059
1000304,8,False,True,2,0,False,True,False,1,0,8087
1000304,10,False,True,2,0,False,True,False,1,0,108361
1000304,20,False,True,2,0,False,True,False,1,0,250
1000305,1,True,False,1,0,False,True,False,3,1,123993
1000305,2,True,False,1,0,False,True,False,3,1,38950
1000305,3,True,False,1,0,False,True,False,3,1,77688
1000305,4,True,False,1,0,False,True,False,3,1,3461
1000305,5,True,False,1,0,False,True,False,3,1,68007
1000305,7,True,False,1,0,False,True,False,3,1,20987
1000305,8,True,False,1,0,False,True,False,3,1,10455
1000305,11,True,False,1,0,False,True,False,3,1,163324
1000305,12,True,False,1,0,False,True,False,3,1,3467
1000306,1,False,True,1,0,False,False,True,3,0,511867
1000306,2,False,True,1,0,False,False,True,3,0,65651
1000306,3,False,True,1,0,False,False,True,3,0,38017
1000306,4,False,True,1,0,False,False,True,3,0,3549
1000306,5,False,True,1,0,False,False,True,3,0,240329
1000306,6,False,True,1,0,False,False,True,3,0,107957
1000306,8,False,True,1,0,False,False,True,3,0,158601
1000306,11,False,True,1,0,False,False,True,3,0,18119
1000306,13,False,True,1,0,False,False,True,3,0,751
1000306,16,False,True,1,0,False,False,True,3,0,33020
1000306,18,False,True,1,0,False,False,True,3,0,3887
1000306,19,False,True,1,0,False,False,True,3,0,13
1000307,1,False,True,5,16,False,True,False,0,1,162333
1000307,2,False,True,5,16,False,True,False,0,1,64793
1000307,3,False,True,5,16,False,True,False,0,1,116186
1000307,5,False,True,5,16,False,True,False,0,1,176505
1000307,6,False,True,5,16,False,True,False,0,1,142705
1000307,7,False,True,5,16,False,True,False,0,1,28831
1000307,8,False,True,5,16,False,True,False,0,1,352951
1000307,10,False,True,5,16,False,True,False,0,1,140933
1000307,11,False,True,5,16,False,True,False,0,1,30011
1000307,12,False,True,5,16,False,True,False,0,1,6695
1000307,13,False,True,5,16,False,True,False,0,1,752
1000307,15,False,True,5,16,False,True,False,0,1,63818
1000307,16,False,True,5,16,False,True,False,0,1,37214
1000307,20,False,True,5,16,False,True,False,0,1,476
1000308,1,False,True,2,2,True,False,False,3,1,943254
1000308,2,False,True,2,2,True,False,False,3,1,151034
1000308,3,False,True,2,2,True,False,False,3,1,91655
1000308,4,False,True,2,2,True,False,False,3,1,30328
1000308,5,False,True,2,2,True,False,False,3,1,526541
1000308,6,False,True,2,2,True,False,False,3,1,245740
1000308,7,False,True,2,2,True,False,False,3,1,29335
1000308,8,False,True,2,2,True,False,False,3,1,463183
1000308,10,False,True,2,2,True,False,False,3,1,108757
1000308,11,False,True,2,2,True,False,False,3,1,44325
1000308,12,False,True,2,2,True,False,False,3,1,8375
1000308,13,False,True,2,2,True,False,False,3,1,1507
1000308,15,False,True,2,2,True,False,False,3,1,42834
1000308,16,False,True,2,2,True,False,False,3,1,83258
1000308,17,False,True,2,2,True,False,False,3,1,18088
1000308,18,False,True,2,2,True,False,False,3,1,2323
1000309,1,False,True,2,4,False,True,False,1,0,350550
1000309,2,False,True,2,4,False,True,False,1,0,32444
1000309,3,False,True,2,4,False,True,False,1,0,37442
1000309,4,False,True,2,4,False,True,False,1,0,2827
1000309,5,False,True,2,4,False,True,False,1,0,84303
1000309,6,False,True,2,4,False,True,False,1,0,98239
1000309,8,False,True,2,4,False,True,False,1,0,108924
1000309,13,False,True,2,4,False,True,False,1,0,561
1000309,15,False,True,2,4,False,True,False,1,0,17294
1000309,18,False,True,2,4,False,True,False,1,0,2312
1000309,19,False,True,2,4,False,True,False,1,0,37
1000310,1,True,False,1,4,False,False,True,1,0,167672
1000310,2,True,False,1,4,False,False,True,1,0,85278
1000310,3,True,False,1,4,False,False,True,1,0,141808
1000310,4,True,False,1,4,False,False,True,1,0,25997
1000310,5,True,False,1,4,False,False,True,1,0,285021
1000310,6,True,False,1,4,False,False,True,1,0,41228
1000310,7,True,False,1,4,False,False,True,1,0,16658
1000310,8,True,False,1,4,False,False,True,1,0,153618
1000310,11,True,False,1,4,False,False,True,1,0,13764
1000310,12,True,False,1,4,False,False,True,1,0,1068
1000310,19,True,False,1,4,False,False,True,1,0,13
1000311,1,False,True,1,4,False,False,True,3,1,131778
1000311,6,False,True,1,4,False,False,True,3,1,16055
1000311,8,False,True,1,4,False,False,True,3,1,17820
1000312,1,True,False,5,2,False,True,False,0,0,19460
1000312,2,True,False,5,2,False,True,False,0,0,23120
1000312,5,True,False,5,2,False,True,False,0,0,17316
1000312,6,True,False,5,2,False,True,False,0,0,32530
1000312,7,True,False,5,2,False,True,False,0,0,12708
1000312,8,True,False,5,2,False,True,False,0,0,152878
1000312,20,True,False,5,2,False,True,False,0,0,120
1000313,1,True,False,1,4,True,False,False,4,0,70257
1000313,3,True,False,1,4,True,False,False,4,0,13696
1000313,4,True,False,1,4,True,False,False,4,0,2844
1000313,5,True,False,1,4,True,False,False,4,0,15974
1000313,8,True,False,1,4,True,False,False,4,0,16062
1000313,13,True,False,1,4,True,False,False,4,0,757
1000313,15,True,False,1,4,True,False,False,4,0,8863
1000313,20,True,False,1,4,True,False,False,4,0,119
1000314,1,True,False,6,9,False,False,True,1,0,249590
1000314,2,True,False,6,9,False,False,True,1,0,6408
1000314,3,True,False,6,9,False,False,True,1,0,48562
1000314,4,True,False,6,9,False,False,True,1,0,7089
1000314,5,True,False,6,9,False,False,True,1,0,237463
1000314,6,True,False,6,9,False,False,True,1,0,98026
1000314,7,True,False,6,9,False,False,True,1,0,25370
1000314,8,True,False,6,9,False,False,True,1,0,566104
1000314,10,True,False,6,9,False,False,True,1,0,112339
1000314,11,True,False,6,9,False,False,True,1,0,18118
1000314,12,True,False,6,9,False,False,True,1,0,5595
1000314,13,True,False,6,9,False,False,True,1,0,3194
1000314,14,True,False,6,9,False,False,True,1,0,11391
1000314,15,True,False,6,9,False,False,True,1,0,25279
1000314,16,True,False,6,9,False,False,True,1,0,62249
1000314,18,True,False,6,9,False,False,True,1,0,6126
1000314,20,True,False,6,9,False,False,True,1,0,595
1000315,1,True,False,6,1,True,False,False,3,1,58534
1000315,3,True,False,6,1,True,False,False,3,1,8036
1000315,5,True,False,6,1,True,False,False,3,1,10646
1000315,8,True,False,6,1,True,False,False,3,1,4250
1000315,13,True,False,6,1,True,False,False,3,1,3416
1000316,1,False,True,6,13,False,False,True,1,0,345661
1000316,2,False,True,6,13,False,False,True,1,0,45931
1000316,4,False,True,6,13,False,False,True,1,0,2815
1000316,5,False,True,6,13,False,False,True,1,0,14004
1000316,8,False,True,6,13,False,False,True,1,0,33698
1000316,9,False,True,6,13,False,False,True,1,0,22656
1000316,10,False,True,6,13,False,False,True,1,0,23541
1000316,11,False,True,6,13,False,False,True,1,0,12330
1000316,15,False,True,6,13,False,False,True,1,0,55114
1000317,1,False,True,3,7,False,False,True,3,0,38583
1000317,3,False,True,3,7,False,False,True,3,0,8183
1000317,4,False,True,3,7,False,False,True,3,0,2847
1000317,5,False,True,3,7,False,False,True,3,0,31650
1000317,8,False,True,3,7,False,False,True,3,0,15995
1000317,10,False,True,3,7,False,False,True,3,0,23118
1000318,1,True,False,6,13,True,False,False,1,1,23954
1000318,2,True,False,6,13,True,False,False,1,1,23008
1000318,3,True,False,6,13,True,False,False,1,1,5775
1000318,5,True,False,6,13,True,False,False,1,1,21285
1000318,8,True,False,6,13,True,False,False,1,1,35674
1000318,16,True,False,6,13,True,False,False,1,1,12264
1000319,1,True,False,5,6,False,True,False,3,1,645372
1000319,2,True,False,5,6,False,True,False,3,1,111216
1000319,3,True,False,5,6,False,True,False,3,1,41117
1000319,4,True,False,5,6,False,True,False,3,1,13934
1000319,5,True,False,5,6,False,True,False,3,1,844511
1000319,6,True,False,5,6,False,True,False,3,1,289722
